Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2
59609970,340.9189453125,154004970,53.4105186462,,
59624970,74.693069458,154019970,278.6253662109,,
59639970,222.9701843262,154034970,220.2522125244,,
59654970,159.2601470947,154049970,611.1240844727,,
59669970,227.8077850342,154064970,507.322845459,,
59684970,29.2106971741,154079970,624.7686157227,,
59699970,375.3600463867,154094970,177.0449066162,,
59729970,330.7262268066,154109970,545.1231689453,,
59744970,61.1973342896,154124970,374.0617675781,,
59759970,257.492767334,154139970,389.7051391602,,
59774970,108.6368789673,154169970,584.1571044922,,
59789970,208.3411865234,154199970,535.8456420898,,
59819970,178.7288513184,154229970,613.9563598633,,
59834970,105.3347930908,154259970,542.8036499023,,
59849970,255.9732818604,154274970,201.2674865723,,
59879970,257.1780700684,154289970,606.6207275391,,
59909970,278.1605834961,154319970,430.4342041016,,
59939970,166.9154205322,154349970,512.36328125,,
59954970,183.3267974854,154379970,578.9487915039,,
59969970,299.6484375,154394970,123.5356903076,,
59999970,215.084274292,154409970,438.481628418,,
60014970,163.5956268311,154424970,131.0502166748,,
60029970,326.1033630371,154439970,537.7767944336,,
60059970,328.3047485352,154469970,517.3296508789,,
60089970,248.4095611572,154484970,59.1629524231,,
60119970,272.8050537109,154499970,411.2285461426,,
60149970,345.7239685059,154529970,391.1337890625,,
60179970,293.8413696289,154544970,154.735458374,,
60209970,180.057800293,154559970,411.0819702148,,
60224970,243.3562927246,154589970,763.9920654297,,
60239970,283.5025939941,154604970,154.2498321533,,
60269970,217.4778442383,154619970,313.8277282715,,
60284970,95.2569580078,154634970,95.2055969238,,
60299970,299.3908996582,154649970,521.7758789063,,
60329970,301.2062683105,154679970,733.1123046875,,
60344970,156.9171142578,154694970,327.4822998047,,
60359970,284.2130126953,154709970,658.5087280273,,
60389970,330.731628418,154739970,453.1678466797,,
60404970,137.7890472412,154754970,191.5547180176,,
60419970,308.6841430664,154769970,492.1224975586,,
60434970,300.3591003418,154799970,518.5527954102,,
60449970,388.9857788086,154814970,307.4852905273,,
60464970,159.0561218262,154829970,640.6926879883,,
60479970,231.009979248,154844970,135.460067749,,
60509970,194.0596160889,154859970,383.9830627441,,
60539970,313.2628479004,154874970,497.0799255371,,
60554970,33.1579055786,154889970,565.4740600586,,
60569970,305.4063720703,154919970,488.2526550293,,
60584970,98.2612838745,154934970,865.8846435547,,
60599970,265.7171325684,154949970,568.1237182617,,
60629970,226.1231079102,154964970,111.9481582642,,
60644970,579.9260864258,154979970,495.9619750977,,
60659970,273.6235961914,155009970,359.6285400391,,
60689970,331.21484375,155039970,614.2229614258,,
60719970,236.0387115479,155069970,438.9910583496,,
60734970,4.5157985687,155084970,144.7978057861,,
60749970,297.7359313965,155099970,643.3600463867,,
60764970,256.1609802246,155114970,308.1036071777,,
60779970,351.5409851074,155129970,453.4270935059,,
60809970,311.174621582,155144970,9.9328641891,,
60839970,261.6781311035,155159970,380.5049438477,,
60854970,58.9824943542,155189970,587.4939575195,,
60869970,283.8984069824,155204970,6.9787640572,,
60899970,293.00390625,155219970,519.9357910156,,
60914970,84.302986145,155234970,348.714263916,,
60929970,257.1892089844,155249970,447.2557983398,,
60959970,245.3125,155264970,192.5538787842,,
60989970,375.8047790527,155279970,520.0412597656,,
61004970,102.7408294678,155294970,263.1835632324,,
61019970,241.7998962402,155309970,794.2586669922,,
61034970,118.7335205078,155339970,319.4937438965,,
61049970,248.615234375,155354970,933.4232177734,,
61079970,215.4472961426,155369970,457.2546081543,,
61094970,303.256652832,155399970,579.4087524414,,
61109970,145.414276123,155414970,27.4507904053,,
61139970,229.6522521973,155429970,489.3837585449,,
61169970,235.4655456543,155444970,476.0468139648,,
61199970,278.3786010742,155459970,364.5526123047,,
61214970,129.2484741211,155474970,-4.8185801506,,
61229970,336.7313842773,155489970,460.6464233398,,
61259970,236.7986755371,155504970,268.487701416,,
61289970,180.7648773193,155519970,256.7969970703,,
61319970,325.3717956543,155534970,539.4276123047,,
61334970,99.8449172974,155549970,545.2305297852,,
61349970,222.3075866699,155564970,559.4221191406,,
61364970,123.5838623047,155579970,486.3479309082,,
61379970,250.4242401123,155594970,410.8189697266,,
61394970,63.9797592163,155609970,484.8153381348,,
61409970,252.3931884766,155639970,313.472442627,,
61439970,221.5939178467,155654970,557.2117919922,,
61454970,496.2016296387,155669970,783.362487793,,
61469970,368.0179748535,155684970,661.5491333008,,
61499970,345.0763244629,155699970,645.712097168,,
61529970,304.303314209,155714970,137.1731567383,,
61544970,31.6346931458,155729970,542.6165161133,,
61559970,352.375213623,155744970,432.0489807129,,
61589970,306.2665405273,155759970,370.8984985352,,
61619970,249.6054534912,155789970,480.6387023926,,
61649970,208.4417877197,155819970,601.9248657227,,
61664970,236.7700042725,155834970,170.1881561279,,
61679970,338.7956237793,155849970,502.3250427246,,
61709970,278.4352111816,155879970,665.4217529297,,
61724970,371.6586303711,155909970,541.6109619141,,
61739970,255.0338745117,155924970,66.0886306763,,
61754970,75.784034729,155939970,543.0544433594,,
61769970,293.5106811523,155954970,24.2474689484,,
61799970,208.5256652832,155969970,411.3788452148,,
61829970,300.5307922363,155999970,614.6647338867,,
61844970,486.3129272461,156014970,173.8448486328,,
61859970,372.4284667969,156029970,588.1727294922,,
61889970,272.3565979004,156044970,143.4675750732,,
61904970,54.9020080566,156059970,745.0342407227,,
61919970,161.899887085,156074970,186.4870605469,,
61949970,308.4854125977,156089970,595.6096191406,,
61964970,84.5066604614,156119970,765.6307983398,,
61979970,328.4351501465,156134970,492.0395812988,,
61994970,66.0362625122,156149970,356.4588928223,,
62009970,553.3001098633,156179970,496.0597229004,,
62024970,65.4303817749,156194970,136.595199585,,
62039970,385.9340515137,156209970,432.5852050781,,
62054970,310.0509033203,156224970,269.3445739746,,
62069970,212.5246276855,156239970,472.687286377,,
62099970,225.5921020508,156254970,242.297164917,,
62114970,5.2932457924,156269970,621.547668457,,
62129970,199.2751922607,156299970,615.1872558594,,
62144970,30.6856632233,156314970,60.5657196045,,
62159970,369.895111084,156329970,378.5589294434,,
62189970,251.2507019043,156359970,645.5472412109,,
62204970,118.5333862305,156374970,631.3940429688,,
62219970,206.9387054443,156389970,450.7147827148,,
62234970,166.4757995605,156404970,256.6773681641,,
62249970,410.5674438477,156419970,396.4335327148,,
62279970,259.3341064453,156449970,448.6575622559,,
62294970,407.0317077637,156464970,273.2099914551,,
62309970,223.7237548828,156479970,510.8883972168,,
62339970,242.4224395752,156494970,451.4516296387,,
62369970,274.7168273926,156509970,444.2320861816,,
62384970,243.7768554688,156539970,417.9061584473,,
62399970,210.6862335205,156569970,569.4600830078,,
62414970,99.8065795898,156584970,555.2710571289,,
62429970,446.4756774902,156599970,310.873260498,,
62444970,196.0344085693,156614970,458.7846374512,,
62459970,370.8220825195,156629970,556.8275146484,,
62489970,157.5207366943,156644970,78.6878585815,,
62519970,420.2793884277,156659970,709.6253662109,,
62534970,86.1438751221,156689970,593.4139404297,,
62549970,273.7700500488,156704970,18.7719726563,,
62564970,302.1398620605,156719970,483.9470214844,,
62579970,226.4726257324,156734970,759.1555786133,,
62609970,425.0338134766,156749970,524.8158569336,,
62624970,362.4151611328,156779970,569.3419189453,,
62639970,209.8476715088,156794970,25.1622962952,,
62669970,295.3945617676,156809970,372.2341003418,,
62699970,289.3988037109,156839970,458.0065612793,,
62714970,34.8469963074,156854970,288.6325683594,,
62729970,120.2890853882,156869970,360.9481506348,,
62759970,353.8667907715,156899970,407.9622497559,,
62774970,21.2843742371,156914970,172.7756195068,,
62789970,275.1782531738,156929970,497.1760864258,,
62819970,396.1418762207,156959970,537.3479614258,,
62849970,284.7052001953,156974970,288.4946594238,,
62879970,421.2204284668,156989970,428.8503112793,,
62909970,296.1461486816,157004970,277.8456115723,,
62939970,281.5389099121,157019970,515.4819335938,,
62969970,223.8394165039,157034970,469.5028076172,,
62999970,242.7197723389,157049970,607.1741943359,,
63029970,289.5816345215,157064970,262.3479919434,,
63044970,236.971572876,157079970,387.236114502,,
63059970,353.2922058105,157094970,75.7080383301,,
63074970,384.170715332,157109970,480.7161560059,,
63089970,340.9234924316,157139970,578.1721191406,,
63119970,491.2080078125,157154970,376.1514282227,,
63134970,259.1198425293,157169970,621.0703735352,,
63149970,259.4982299805,157184970,577.8137207031,,
63164970,29.0839233398,157199970,561.5501098633,,
63179970,457.4372253418,157229970,333.2383422852,,
63194970,54.2889556885,157244970,908.6204833984,,
63209970,186.7886352539,157259970,605.7612915039,,
63239970,340.2782287598,157274970,332.8681945801,,
63254970,65.1329879761,157289970,562.9439086914,,
63269970,309.5393981934,157304970,833.6733398438,,
63284970,7.4707202911,157319970,397.4912719727,,
63299970,337.5721435547,157349970,389.4087524414,,
63329970,203.1156616211,157364970,291.5294494629,,
63359970,204.5328063965,157379970,397.0686035156,,
63374970,626.4577026367,157394970,9.7016973495,,
63389970,352.883392334,157409970,644.2727050781,,
63404970,76.0070495605,157424970,111.1237716675,,
63419970,255.3446502686,157439970,482.3704833984,,
63449970,439.3789367676,157454970,474.2741699219,,
63479970,340.3311462402,157469970,426.9235534668,,
63509970,346.7303771973,157499970,472.0395812988,,
63524970,138.946182251,157529970,540.4393310547,,
63539970,291.0956115723,157544970,431.7380981445,,
63569970,249.5289764404,157559970,393.9040527344,,
63599970,241.3155212402,157574970,88.0284957886,,
63629970,356.3441162109,157589970,548.5983886719,,
63644970,13.8771877289,157604970,77.2446289063,,
63659970,309.5186157227,157619970,499.3655700684,,
63689970,289.5615539551,157649970,413.1210021973,,
63719970,293.1567382813,157679970,442.9721679688,,
63749970,351.5598449707,157709970,407.8365783691,,
63779970,382.4207763672,157739970,460.5328063965,,
63809970,265.1696166992,157754970,136.661605835,,
63824970,548.2557983398,157769970,604.2653808594,,
63839970,316.92578125,157784970,319.7124328613,,
63854970,64.7080459595,157799970,702.0717163086,,
63869970,259.8060913086,157829970,369.1002197266,,
63899970,279.31640625,157844970,36.6322097778,,
63914970,2.8969752789,157859970,480.154296875,,
63929970,310.639465332,157874970,488.8944702148,,
63944970,174.0276794434,157889970,608.5524291992,,
63959970,154.6084289551,157919970,356.2218322754,,
63974970,277.9770812988,157949970,623.4749145508,,
63989970,367.4616088867,157964970,156.5285644531,,
64004970,581.385559082,157979970,586.0397338867,,
64019970,308.5387268066,157994970,755.7366333008,,
64049970,223.0142669678,158009970,535.5933837891,,
64079970,285.8916015625,158039970,540.4791870117,,
64109970,263.768157959,158069970,441.7358703613,,
64139970,465.0545959473,158084970,575.1973876953,,
64169970,332.727935791,158099970,540.8947143555,,
64199970,269.3798828125,158129970,494.8062438965,,
64229970,184.032989502,158159970,513.9290771484,,
64244970,87.2124938965,158189970,516.5108032227,,
64259970,444.6273498535,158219970,595.4354858398,,
64274970,61.1359977722,158249970,227.3213043213,,
64289970,164.2263946533,158264970,229.6741638184,,
64319970,207.1898040771,158279970,427.7445983887,,
64349970,301.0101928711,158309970,780.803527832,,
64364970,24.4433403015,158339970,592.5020141602,,
64379970,315.0743408203,158369970,500.6404418945,,
64409970,264.7774047852,158399970,391.1528015137,,
64424970,3.4330246449,158414970,107.6132736206,,
64439970,323.1413574219,158429970,525.2224121094,,
64454970,101.4205322266,158459970,486.1198425293,,
64469970,202.7428131104,158474970,299.5335388184,,
64499970,467.6499023438,158489970,431.4552307129,,
64514970,62.3851051331,158519970,499.2754516602,,
64529970,287.3102416992,158549970,590.3043823242,,
64544970,104.972984314,158564970,936.9222412109,,
64559970,349.5401306152,158579970,645.7951660156,,
64589970,248.7525482178,158594970,46.4339103699,,
64604970,265.7420043945,158609970,791.5448608398,,
64619970,339.0156860352,158639970,420.1814575195,,
64649970,239.6553649902,158654970,10.5514564514,,
64664970,96.625793457,158669970,453.9985046387,,
64679970,201.7967834473,158699970,522.9388427734,,
64709970,155.5296478271,158729970,289.508972168,,
64739970,242.4074249268,158759970,592.0129394531,,
64769970,252.717590332,158789970,537.8521728516,,
64799970,319.479309082,158819970,489.5304870605,,
64829970,244.1637420654,158834970,61.7204246521,,
64859970,318.823059082,158849970,599.8870849609,,
64889970,318.8804931641,158864970,85.8636856079,,
64919970,225.2750396729,158879970,488.8684997559,,
64949970,297.6063842773,158894970,229.2722473145,,
64964970,45.5526313782,158909970,513.6033935547,,
64979970,297.3628845215,158939970,510.3145141602,,
64994970,203.2153930664,158969970,446.0069274902,,
65009970,184.7258300781,158999970,364.7702026367,,
65039970,255.431854248,159014970,903.671875,,
65069970,190.1676330566,159029970,350.9163208008,,
65099970,324.6201477051,159044970,10.0523061752,,
65114970,245.3834533691,159059970,580.7864990234,,
65129970,298.4682312012,159089970,552.2741088867,,
65159970,192.8546447754,159119970,470.3087768555,,
65189970,433.0293273926,159149970,520.5178222656,,
65204970,1.8728041649,159179970,478.2694702148,,
65219970,372.1185913086,159209970,625.7247314453,,
65249970,255.6208190918,159239970,462.0205688477,,
65279970,383.8689880371,159269970,518.0834350586,,
65309970,306.8875732422,159299970,594.7432250977,,
65339970,268.8596801758,159329970,449.7816467285,,
65369970,379.0787353516,159344970,291.0685424805,,
65384970,12.3489093781,159359970,422.7858276367,,
65399970,263.5458679199,159389970,261.0751037598,,
65429970,373.1644592285,159419970,497.2808227539,,
65459970,359.1416015625,159449970,545.4348754883,,
65489970,300.0828552246,159479970,387.8728942871,,
65519970,132.5476531982,159509970,502.0052490234,,
65549970,310.5609741211,159539970,453.4660949707,,
65579970,380.6726989746,159554970,37.3541984558,,
65609970,378.7954711914,159569970,536.2330932617,,
65639970,267.6937866211,159599970,548.7562866211,,
65654970,367.471496582,159629970,426.8836975098,,
65669970,157.6286010742,159659970,372.3489379883,,
65684970,23.8301887512,159689970,406.53515625,,
65699970,311.3491516113,159704970,529.2596435547,,
65729970,313.5708312988,159719970,569.7420043945,,
65759970,274.6382141113,159734970,119.1485519409,,
65789970,176.3182983398,159749970,486.6673583984,,
65819970,242.0776977539,159779970,575.8922119141,,
65849970,349.6782531738,159809970,623.5802001953,,
65879970,318.7328796387,159824970,327.0474853516,,
65909970,347.4275817871,159839970,516.4331054688,,
65939970,174.638961792,159869970,640.3440551758,,
65969970,332.25390625,159884970,381.0306396484,,
65999970,369.4109802246,159899970,617.0590820313,,
66029970,181.0874786377,159929970,571.0895996094,,
66059970,305.1943969727,159959970,410.4494934082,,
66074970,13.2206783295,159989970,609.4063110352,,
66089970,219.2249908447,160004970,707.0386962891,,
66119970,298.9734802246,160019970,440.5504760742,,
66149970,258.1163024902,160049970,585.8010864258,,
66179970,289.3140258789,160064970,20.4417629242,,
